prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250829_next_day_Alibaba's_9%_Earning_0,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,0,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_1,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,1,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_2,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,2,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_3,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,3,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_4,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,4,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_5,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,5,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_6,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,6,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Alibaba's_9%_Earning_7,Alibaba's 9% Earnings Rally: The AI Bet Is Paying Off,7,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__0,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,0,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__1,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,1,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__2,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,2,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__3,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,3,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__4,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,4,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__5,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,5,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__6,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,6,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Frontline_plc_(FRO)__7,Frontline plc (FRO) Q2 2025 Earnings Call Transcript,7,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_0,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,0,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_1,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,1,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_2,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,2,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_3,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,3,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_4,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,4,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_5,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,5,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_6,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,6,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Frontline_plc_2025_Q_7,Frontline plc 2025 Q2 - Results - Earnings Call Presentation,7,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_0,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,0,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_1,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,1,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_2,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,2,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_3,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,3,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_4,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,4,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_5,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,5,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_6,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,6,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_IAI:_Exceptional_Ret_7,IAI: Exceptional Returns Make It An Attractive Alternative To High Beta Tech And Growth ETFs,7,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_0,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",0,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_1,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",1,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_2,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",2,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_3,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",3,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_4,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",4,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_5,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",5,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_6,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",6,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Alibaba’s_cloud-comp_7,"Alibaba’s cloud-computing business is thriving, and it has a new AI chip in the works. The stock is rising.",7,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Investors_are_turnin_0,Investors are turning to this neglected part of the stock market. And it’s still cheap.,0,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Investors_are_turnin_1,Investors are turning to this neglected part of the stock market. And it’s still cheap.,1,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Investors_are_turnin_2,Investors are turning to this neglected part of the stock market. And it’s still cheap.,2,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Investors_are_turnin_3,Investors are turning to this neglected part of the stock market. And it’s still cheap.,3,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Investors_are_turnin_4,Investors are turning to this neglected part of the stock market. And it’s still cheap.,4,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Investors_are_turnin_5,Investors are turning to this neglected part of the stock market. And it’s still cheap.,5,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Investors_are_turnin_6,Investors are turning to this neglected part of the stock market. And it’s still cheap.,6,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Investors_are_turnin_7,Investors are turning to this neglected part of the stock market. And it’s still cheap.,7,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_0,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",0,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_1,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",1,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_2,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",2,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_3,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",3,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_4,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",4,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_5,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",5,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_6,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",6,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_NVDY:_Nvidia_Implied_7,"NVDY: Nvidia Implied Volatility Drops Hard Post Earnings, Weak Calendar Stretch",7,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_0,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,0,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_1,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,1,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_2,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,2,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_3,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,3,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_4,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,4,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_5,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,5,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_6,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,6,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Agricultural_Bank_of_7,Agricultural Bank of China Limited (ACGBY) Q2 2025 Earnings Call Transcript,7,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Legacy_Education's_D_0,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,0,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Legacy_Education's_D_1,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,1,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Legacy_Education's_D_2,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,2,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_Legacy_Education's_D_3,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,3,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Legacy_Education's_D_4,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,4,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Legacy_Education's_D_5,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,5,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Legacy_Education's_D_6,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,6,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Legacy_Education's_D_7,Legacy Education's Double-Digit Growth Story: A Premium Worth Paying,7,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_0,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",0,basic_stochastic,7,0.1428571428571429,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_1,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",1,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_2,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",2,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_3,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",3,basic_stochastic,5,0.4285714285714286,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_4,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",4,basic_stochastic,2,0.8571428571428572,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_5,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",5,basic_stochastic,6,0.2857142857142857,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_6,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",6,basic_stochastic,4,0.5714285714285714,20250829,evaluated
20250829_next_day_Victoria's_Secret_Is_7,"Victoria's Secret Is Challenged In The U.S., Stock Price Is More Reasonable",7,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_AI_Earnings_Lead_To__0,AI Earnings Lead To Record Gains,0,basic_stochastic,3,0.7142857142857143,20250829,evaluated
20250829_next_day_AI_Earnings_Lead_To__1,AI Earnings Lead To Record Gains,1,basic_stochastic,1,1.0,20250829,evaluated
20250829_next_day_AI_Earnings_Lead_To__2,AI Earnings Lead To Record Gains,2,basic_stochastic,8,0.0,20250829,evaluated
20250829_next_day_AI_Earnings_Lead_To__3,AI Earnings Lead To Record Gains,3,basic_stochastic,6,0.2857142857142857,20250829,evaluated
