prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250906_next_day_Banc_Of_California:__0,Banc Of California: The Preferred Stock Appears Attractive,0,basic_stochastic,1,1.0,20250906,evaluated
20250906_next_day_Banc_Of_California:__1,Banc Of California: The Preferred Stock Appears Attractive,1,basic_stochastic,5,0.4285714285714286,20250906,evaluated
20250906_next_day_Banc_Of_California:__2,Banc Of California: The Preferred Stock Appears Attractive,2,basic_stochastic,2,0.8571428571428572,20250906,evaluated
20250906_next_day_Banc_Of_California:__3,Banc Of California: The Preferred Stock Appears Attractive,3,basic_stochastic,6,0.2857142857142857,20250906,evaluated
20250906_next_day_Banc_Of_California:__4,Banc Of California: The Preferred Stock Appears Attractive,4,basic_stochastic,4,0.5714285714285714,20250906,evaluated
20250906_next_day_Banc_Of_California:__5,Banc Of California: The Preferred Stock Appears Attractive,5,basic_stochastic,7,0.1428571428571429,20250906,evaluated
20250906_next_day_Banc_Of_California:__6,Banc Of California: The Preferred Stock Appears Attractive,6,basic_stochastic,3,0.7142857142857143,20250906,evaluated
20250906_next_day_Banc_Of_California:__7,Banc Of California: The Preferred Stock Appears Attractive,7,basic_stochastic,8,0.0,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_0,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,0,basic_stochastic,3,0.7142857142857143,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_1,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,1,basic_stochastic,7,0.1428571428571429,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_2,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,2,basic_stochastic,2,0.8571428571428572,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_3,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,3,basic_stochastic,4,0.5714285714285714,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_4,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,4,basic_stochastic,1,1.0,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_5,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,5,basic_stochastic,6,0.2857142857142857,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_6,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,6,basic_stochastic,5,0.4285714285714286,20250906,evaluated
20250906_next_day_Ultra_Bullish_On_Une_7,Ultra Bullish On Unemployment Ticking Up To 4.3% In August,7,basic_stochastic,8,0.0,20250906,evaluated
