prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250905_next_day_August_Jobs_Report:__0,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,0,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_August_Jobs_Report:__1,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,1,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_August_Jobs_Report:__2,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,2,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_August_Jobs_Report:__3,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,3,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_August_Jobs_Report:__4,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,4,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_August_Jobs_Report:__5,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,5,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_August_Jobs_Report:__6,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,6,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_August_Jobs_Report:__7,August Jobs Report: Another Weak Report Heightens Pressure For Rate Cuts,7,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_0,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",0,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_1,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",1,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_2,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",2,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_3,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",3,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_4,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",4,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_5,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",5,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_6,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",6,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Wall_Street_Roundup:_7,"Wall Street Roundup: Jobs Data, Gold Highs, AI + Tariff Impact",7,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._0,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,0,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._1,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,1,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._2,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,2,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._3,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,3,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._4,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,4,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._5,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,5,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._6,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,6,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Ermenegildo_Zegna_N._7,Ermenegildo Zegna N.V. (ZGN) Q2 2025 Earnings Call Transcript,7,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_0,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,0,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_1,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,1,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_2,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,2,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_3,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,3,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_4,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,4,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_5,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,5,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_6,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,6,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_7,Imperial Petroleum Inc. (IMPP) Q2 2025 Earnings Call Transcript,7,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_0,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,0,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_1,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,1,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_2,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,2,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_3,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,3,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_4,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,4,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_5,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,5,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_6,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,6,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Imperial_Petroleum_I_7,Imperial Petroleum Inc. 2025 Q2 - Results - Earnings Call Presentation,7,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_An_Economy_Built_On__0,An Economy Built On Fear: Will Rate Cuts Save It?,0,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_An_Economy_Built_On__1,An Economy Built On Fear: Will Rate Cuts Save It?,1,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_An_Economy_Built_On__2,An Economy Built On Fear: Will Rate Cuts Save It?,2,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_An_Economy_Built_On__3,An Economy Built On Fear: Will Rate Cuts Save It?,3,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_An_Economy_Built_On__4,An Economy Built On Fear: Will Rate Cuts Save It?,4,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_An_Economy_Built_On__5,An Economy Built On Fear: Will Rate Cuts Save It?,5,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_An_Economy_Built_On__6,An Economy Built On Fear: Will Rate Cuts Save It?,6,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_An_Economy_Built_On__7,An Economy Built On Fear: Will Rate Cuts Save It?,7,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_0,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,0,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_1,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,1,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_2,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,2,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_3,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,3,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_4,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,4,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_5,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,5,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_6,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,6,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Hilton_Worldwide_Hol_7,Hilton Worldwide Holdings: Still Trading For A Premium Despite Concerns,7,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Broadcom_is_starting_0,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,0,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Broadcom_is_starting_1,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,1,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Broadcom_is_starting_2,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,2,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Broadcom_is_starting_3,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,3,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Broadcom_is_starting_4,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,4,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Broadcom_is_starting_5,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,5,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Broadcom_is_starting_6,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,6,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Broadcom_is_starting_7,Broadcom is starting to look ‘eerily reminiscent’ of Nvidia. Both stocks are feeling the impact.,7,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_0,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,0,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_1,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,1,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_2,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,2,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_3,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,3,basic_stochastic,3,0.7142857142857143,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_4,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,4,basic_stochastic,8,0.0,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_5,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,5,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_6,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,6,basic_stochastic,5,0.4285714285714286,20250905,evaluated
20250905_next_day_Ashmore_Group_Plc_20_7,Ashmore Group Plc 2025 Q4 - Results - Earnings Call Presentation,7,basic_stochastic,7,0.1428571428571429,20250905,evaluated
20250905_next_day_Transcontinental_Inc_0,Transcontinental Inc. (TCL.A:CA) Q3 2025 Earnings Call Transcript,0,basic_stochastic,1,1.0,20250905,evaluated
20250905_next_day_Transcontinental_Inc_1,Transcontinental Inc. (TCL.A:CA) Q3 2025 Earnings Call Transcript,1,basic_stochastic,2,0.8571428571428572,20250905,evaluated
20250905_next_day_Transcontinental_Inc_2,Transcontinental Inc. (TCL.A:CA) Q3 2025 Earnings Call Transcript,2,basic_stochastic,6,0.2857142857142857,20250905,evaluated
20250905_next_day_Transcontinental_Inc_3,Transcontinental Inc. (TCL.A:CA) Q3 2025 Earnings Call Transcript,3,basic_stochastic,4,0.5714285714285714,20250905,evaluated
20250905_next_day_Transcontinental_Inc_4,Transcontinental Inc. (TCL.A:CA) Q3 2025 Earnings Call Transcript,4,basic_stochastic,5,0.4285714285714286,20250905,evaluated
