prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250901_next_day_Gold_hits_new_high_o_0,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",0,basic_stochastic,7,0.1428571428571429,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_1,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",1,basic_stochastic,1,1.0,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_2,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",2,basic_stochastic,2,0.8571428571428572,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_3,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",3,basic_stochastic,8,0.0,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_4,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",4,basic_stochastic,4,0.5714285714285714,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_5,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",5,basic_stochastic,6,0.2857142857142857,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_6,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",6,basic_stochastic,3,0.7142857142857143,20250901,evaluated
20250901_next_day_Gold_hits_new_high_o_7,"Gold hits new high on rising uncertainty, while U.S. stock futures little changed",7,basic_stochastic,5,0.4285714285714286,20250901,evaluated
20250901_next_day_Team_Internet_Group__0,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,0,basic_stochastic,6,0.2857142857142857,20250901,evaluated
20250901_next_day_Team_Internet_Group__1,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,1,basic_stochastic,5,0.4285714285714286,20250901,evaluated
20250901_next_day_Team_Internet_Group__2,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,2,basic_stochastic,1,1.0,20250901,evaluated
20250901_next_day_Team_Internet_Group__3,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,3,basic_stochastic,3,0.7142857142857143,20250901,evaluated
20250901_next_day_Team_Internet_Group__4,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,4,basic_stochastic,2,0.8571428571428572,20250901,evaluated
20250901_next_day_Team_Internet_Group__5,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,5,basic_stochastic,8,0.0,20250901,evaluated
20250901_next_day_Team_Internet_Group__6,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,6,basic_stochastic,7,0.1428571428571429,20250901,evaluated
20250901_next_day_Team_Internet_Group__7,Team Internet Group Plc (TIGXF) Q2 2025 Earnings Call Transcript,7,basic_stochastic,4,0.5714285714285714,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_0,Invesco Short Term Bond Fund Q2 2025 Commentary,0,basic_stochastic,4,0.5714285714285714,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_1,Invesco Short Term Bond Fund Q2 2025 Commentary,1,basic_stochastic,2,0.8571428571428572,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_2,Invesco Short Term Bond Fund Q2 2025 Commentary,2,basic_stochastic,3,0.7142857142857143,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_3,Invesco Short Term Bond Fund Q2 2025 Commentary,3,basic_stochastic,6,0.2857142857142857,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_4,Invesco Short Term Bond Fund Q2 2025 Commentary,4,basic_stochastic,1,1.0,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_5,Invesco Short Term Bond Fund Q2 2025 Commentary,5,basic_stochastic,5,0.4285714285714286,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_6,Invesco Short Term Bond Fund Q2 2025 Commentary,6,basic_stochastic,7,0.1428571428571429,20250901,evaluated
20250901_next_day_Invesco_Short_Term_B_7,Invesco Short Term Bond Fund Q2 2025 Commentary,7,basic_stochastic,8,0.0,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_0,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,0,basic_stochastic,3,0.7142857142857143,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_1,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,1,basic_stochastic,6,0.2857142857142857,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_2,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,2,basic_stochastic,1,1.0,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_3,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,3,basic_stochastic,4,0.5714285714285714,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_4,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,4,basic_stochastic,8,0.0,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_5,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,5,basic_stochastic,5,0.4285714285714286,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_6,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,6,basic_stochastic,2,0.8571428571428572,20250901,evaluated
20250901_next_day_Only_a_really_big_jo_7,Only a really big jobs report might stop the Fed from cutting interest rates. Don’t count on it.,7,basic_stochastic,7,0.1428571428571429,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_0,Invesco Core Plus Bond Fund Q2 2025 Commentary,0,basic_stochastic,7,0.1428571428571429,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_1,Invesco Core Plus Bond Fund Q2 2025 Commentary,1,basic_stochastic,1,1.0,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_2,Invesco Core Plus Bond Fund Q2 2025 Commentary,2,basic_stochastic,5,0.4285714285714286,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_3,Invesco Core Plus Bond Fund Q2 2025 Commentary,3,basic_stochastic,4,0.5714285714285714,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_4,Invesco Core Plus Bond Fund Q2 2025 Commentary,4,basic_stochastic,3,0.7142857142857143,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_5,Invesco Core Plus Bond Fund Q2 2025 Commentary,5,basic_stochastic,2,0.8571428571428572,20250901,evaluated
20250901_next_day_Invesco_Core_Plus_Bo_6,Invesco Core Plus Bond Fund Q2 2025 Commentary,6,basic_stochastic,6,0.2857142857142857,20250901,evaluated
