prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250907_next_day_Wall_Street_sees_Sep_0,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,0,basic_stochastic,2,0.8571428571428572,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_1,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,1,basic_stochastic,6,0.2857142857142857,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_2,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,2,basic_stochastic,7,0.1428571428571429,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_3,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,3,basic_stochastic,8,0.0,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_4,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,4,basic_stochastic,4,0.5714285714285714,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_5,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,5,basic_stochastic,3,0.7142857142857143,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_6,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,6,basic_stochastic,5,0.4285714285714286,20250907,evaluated
20250907_next_day_Wall_Street_sees_Sep_7,Wall Street sees September rate cut as sure thing — CPI inflation data may have a lot to say about what comes next,7,basic_stochastic,1,1.0,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_0,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,0,basic_stochastic,4,0.5714285714285714,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_1,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,1,basic_stochastic,6,0.2857142857142857,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_2,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,2,basic_stochastic,7,0.1428571428571429,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_3,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,3,basic_stochastic,5,0.4285714285714286,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_4,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,4,basic_stochastic,2,0.8571428571428572,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_5,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,5,basic_stochastic,1,1.0,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_6,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,6,basic_stochastic,3,0.7142857142857143,20250907,evaluated
20250907_next_day_AMG_GW&K_Municipal_B_7,AMG GW&K Municipal Bond Fund Q2 2025 Commentary,7,basic_stochastic,8,0.0,20250907,evaluated
20250907_next_day_The_1-Minute_Market__0,"The 1-Minute Market Report September 7, 2025",0,basic_stochastic,8,0.0,20250907,evaluated
20250907_next_day_The_1-Minute_Market__1,"The 1-Minute Market Report September 7, 2025",1,basic_stochastic,7,0.1428571428571429,20250907,evaluated
20250907_next_day_The_1-Minute_Market__2,"The 1-Minute Market Report September 7, 2025",2,basic_stochastic,6,0.2857142857142857,20250907,evaluated
20250907_next_day_The_1-Minute_Market__3,"The 1-Minute Market Report September 7, 2025",3,basic_stochastic,1,1.0,20250907,evaluated
20250907_next_day_The_1-Minute_Market__4,"The 1-Minute Market Report September 7, 2025",4,basic_stochastic,4,0.5714285714285714,20250907,evaluated
20250907_next_day_The_1-Minute_Market__5,"The 1-Minute Market Report September 7, 2025",5,basic_stochastic,3,0.7142857142857143,20250907,evaluated
20250907_next_day_The_1-Minute_Market__6,"The 1-Minute Market Report September 7, 2025",6,basic_stochastic,2,0.8571428571428572,20250907,evaluated
20250907_next_day_The_1-Minute_Market__7,"The 1-Minute Market Report September 7, 2025",7,basic_stochastic,5,0.4285714285714286,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_0,AMG GW&K ESG Bond Fund Q2 2025 Commentary,0,basic_stochastic,3,0.7142857142857143,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_1,AMG GW&K ESG Bond Fund Q2 2025 Commentary,1,basic_stochastic,2,0.8571428571428572,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_2,AMG GW&K ESG Bond Fund Q2 2025 Commentary,2,basic_stochastic,4,0.5714285714285714,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_3,AMG GW&K ESG Bond Fund Q2 2025 Commentary,3,basic_stochastic,5,0.4285714285714286,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_4,AMG GW&K ESG Bond Fund Q2 2025 Commentary,4,basic_stochastic,7,0.1428571428571429,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_5,AMG GW&K ESG Bond Fund Q2 2025 Commentary,5,basic_stochastic,8,0.0,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_6,AMG GW&K ESG Bond Fund Q2 2025 Commentary,6,basic_stochastic,6,0.2857142857142857,20250907,evaluated
20250907_next_day_AMG_GW&K_ESG_Bond_Fu_7,AMG GW&K ESG Bond Fund Q2 2025 Commentary,7,basic_stochastic,1,1.0,20250907,evaluated
20250907_next_day_Mercedes-Benz:_Tarif_0,Mercedes-Benz: Tariffs And Weak Demand Drive Earnings Collapse,0,basic_stochastic,6,0.2857142857142857,20250907,evaluated
20250907_next_day_Mercedes-Benz:_Tarif_1,Mercedes-Benz: Tariffs And Weak Demand Drive Earnings Collapse,1,basic_stochastic,2,0.8571428571428572,20250907,evaluated
20250907_next_day_Mercedes-Benz:_Tarif_2,Mercedes-Benz: Tariffs And Weak Demand Drive Earnings Collapse,2,basic_stochastic,7,0.1428571428571429,20250907,evaluated
20250907_next_day_Mercedes-Benz:_Tarif_3,Mercedes-Benz: Tariffs And Weak Demand Drive Earnings Collapse,3,basic_stochastic,1,1.0,20250907,evaluated
20250907_next_day_Mercedes-Benz:_Tarif_4,Mercedes-Benz: Tariffs And Weak Demand Drive Earnings Collapse,4,basic_stochastic,3,0.7142857142857143,20250907,evaluated
