prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250903_next_day_The_Campbell's_Compa_0,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,0,basic_stochastic,2,0.8571428571428572,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_1,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,1,basic_stochastic,7,0.1428571428571429,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_2,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,2,basic_stochastic,4,0.5714285714285714,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_3,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,3,basic_stochastic,3,0.7142857142857143,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_4,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,4,basic_stochastic,5,0.4285714285714286,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_5,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,5,basic_stochastic,8,0.0,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_6,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,6,basic_stochastic,6,0.2857142857142857,20250903,evaluated
20250903_next_day_The_Campbell's_Compa_7,The Campbell's Company 2025 Q4 - Results - Earnings Call Presentation,7,basic_stochastic,1,1.0,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_0,Norwood Financial Looks To Rebound After Rocky End To 2024,0,basic_stochastic,2,0.8571428571428572,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_1,Norwood Financial Looks To Rebound After Rocky End To 2024,1,basic_stochastic,7,0.1428571428571429,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_2,Norwood Financial Looks To Rebound After Rocky End To 2024,2,basic_stochastic,8,0.0,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_3,Norwood Financial Looks To Rebound After Rocky End To 2024,3,basic_stochastic,3,0.7142857142857143,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_4,Norwood Financial Looks To Rebound After Rocky End To 2024,4,basic_stochastic,1,1.0,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_5,Norwood Financial Looks To Rebound After Rocky End To 2024,5,basic_stochastic,4,0.5714285714285714,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_6,Norwood Financial Looks To Rebound After Rocky End To 2024,6,basic_stochastic,5,0.4285714285714286,20250903,evaluated
20250903_next_day_Norwood_Financial_Lo_7,Norwood Financial Looks To Rebound After Rocky End To 2024,7,basic_stochastic,6,0.2857142857142857,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_0,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,0,basic_stochastic,3,0.7142857142857143,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_1,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,1,basic_stochastic,5,0.4285714285714286,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_2,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,2,basic_stochastic,7,0.1428571428571429,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_3,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,3,basic_stochastic,8,0.0,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_4,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,4,basic_stochastic,2,0.8571428571428572,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_5,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,5,basic_stochastic,1,1.0,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_6,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,6,basic_stochastic,6,0.2857142857142857,20250903,evaluated
20250903_next_day_ICLN:_Renewable_Ener_7,ICLN: Renewable Energy Set For Growth Before Tax Credits Expire,7,basic_stochastic,4,0.5714285714285714,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_0,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,0,basic_stochastic,2,0.8571428571428572,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_1,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,1,basic_stochastic,1,1.0,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_2,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,2,basic_stochastic,8,0.0,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_3,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,3,basic_stochastic,7,0.1428571428571429,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_4,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,4,basic_stochastic,5,0.4285714285714286,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_5,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,5,basic_stochastic,6,0.2857142857142857,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_6,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,6,basic_stochastic,4,0.5714285714285714,20250903,evaluated
20250903_next_day_Tractor_Supply_Compa_7,Tractor Supply Company (TSCO) Presents At Goldman Sachs 32nd Annual Global Retailing Conference 2025 Transcript,7,basic_stochastic,3,0.7142857142857143,20250903,evaluated
20250903_next_day_Retirees_are_told_to_0,Retirees are told to ‘work longer’ to make ends meet. But what if jobs disappear?,0,basic_stochastic,2,0.8571428571428572,20250903,evaluated
20250903_next_day_Retirees_are_told_to_1,Retirees are told to ‘work longer’ to make ends meet. But what if jobs disappear?,1,basic_stochastic,5,0.4285714285714286,20250903,evaluated
20250903_next_day_Retirees_are_told_to_2,Retirees are told to ‘work longer’ to make ends meet. But what if jobs disappear?,2,basic_stochastic,6,0.2857142857142857,20250903,evaluated
20250903_next_day_Retirees_are_told_to_3,Retirees are told to ‘work longer’ to make ends meet. But what if jobs disappear?,3,basic_stochastic,3,0.7142857142857143,20250903,evaluated
