prediction_id,headline,rollout_id,method,ranking,reward,date,status
20250803_next_day_International_Flavor_0,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,0,basic_stochastic,1,1.0,20250803,evaluated
20250803_next_day_International_Flavor_1,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,1,basic_stochastic,7,0.1428571428571429,20250803,evaluated
20250803_next_day_International_Flavor_2,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,2,basic_stochastic,3,0.7142857142857143,20250803,evaluated
20250803_next_day_International_Flavor_3,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,3,basic_stochastic,6,0.2857142857142857,20250803,evaluated
20250803_next_day_International_Flavor_4,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,4,basic_stochastic,4,0.5714285714285714,20250803,evaluated
20250803_next_day_International_Flavor_5,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,5,basic_stochastic,5,0.4285714285714286,20250803,evaluated
20250803_next_day_International_Flavor_6,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,6,basic_stochastic,8,0.0,20250803,evaluated
20250803_next_day_International_Flavor_7,International Flavors & Fragrances Inc. (IFF) Q2 2025 Earnings Call Transcript,7,basic_stochastic,2,0.8571428571428572,20250803,evaluated
20250803_next_day_International_Flavor_0,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,0,basic_stochastic,1,1.0,20250803,evaluated
20250803_next_day_International_Flavor_1,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,1,basic_stochastic,8,0.0,20250803,evaluated
20250803_next_day_International_Flavor_2,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,2,basic_stochastic,3,0.7142857142857143,20250803,evaluated
20250803_next_day_International_Flavor_3,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,3,basic_stochastic,2,0.8571428571428572,20250803,evaluated
20250803_next_day_International_Flavor_4,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,4,basic_stochastic,4,0.5714285714285714,20250803,evaluated
20250803_next_day_International_Flavor_5,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,5,basic_stochastic,6,0.2857142857142857,20250803,evaluated
20250803_next_day_International_Flavor_6,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,6,basic_stochastic,5,0.4285714285714286,20250803,evaluated
20250803_next_day_International_Flavor_7,International Flavors & Fragrances Inc. 2025 Q2 - Results - Earnings Call Presentation,7,basic_stochastic,7,0.1428571428571429,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__0,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,0,basic_stochastic,1,1.0,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__1,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,1,basic_stochastic,6,0.2857142857142857,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__2,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,2,basic_stochastic,5,0.4285714285714286,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__3,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,3,basic_stochastic,3,0.7142857142857143,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__4,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,4,basic_stochastic,7,0.1428571428571429,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__5,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,5,basic_stochastic,8,0.0,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__6,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,6,basic_stochastic,2,0.8571428571428572,20250803,evaluated
20250803_next_day_Valvoline_Inc._2025__7,Valvoline Inc. 2025 Q3 - Results - Earnings Call Presentation,7,basic_stochastic,4,0.5714285714285714,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_0,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,0,basic_stochastic,1,1.0,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_1,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,1,basic_stochastic,2,0.8571428571428572,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_2,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,2,basic_stochastic,3,0.7142857142857143,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_3,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,3,basic_stochastic,7,0.1428571428571429,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_4,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,4,basic_stochastic,8,0.0,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_5,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,5,basic_stochastic,5,0.4285714285714286,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_6,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,6,basic_stochastic,4,0.5714285714285714,20250803,evaluated
20250803_next_day_Valvoline_Inc._(VVV)_7,Valvoline Inc. (VVV) Q3 2025 Earnings Call Transcript,7,basic_stochastic,6,0.2857142857142857,20250803,evaluated
20250803_next_day_MarketAxess_Holdings_0,MarketAxess Holdings Inc. (MKTX) Q2 2025 Earnings Conference Call Transcript,0,basic_stochastic,1,1.0,20250803,evaluated
20250803_next_day_MarketAxess_Holdings_1,MarketAxess Holdings Inc. (MKTX) Q2 2025 Earnings Conference Call Transcript,1,basic_stochastic,3,0.7142857142857143,20250803,evaluated
